OID_,Aspect,Slope,Elevation,Mean,CV,Trend,Solar,Cover_1972,Cover_2008,1972B,1972T,1972S,1972O,1972C,2008T,2008S,2008B,2008O,2008C,Texpand,Sexpand,Bexpand,Oexpand,X,Y
846,351.63226,33.38807,3341.25513,0.08486083,0.698125329,0.001907797,19.20433,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449059,4435144
1347,100.24672,5.18648,3341.86328,0.10502417,0.935764128,0.015073881,25.87334,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,450169,4432956
942,34.87006,12.89032,3342.92017,0.23000917,0.766785937,-0.023989406,23.55264,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448944,4432468
955,208.80087,7.0146,3344.14771,0.04131583,1.842912344,-0.001557587,27.36754,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,451280,4433131
554,177.73776,32.18203,3344.24487,0.12067667,0.810562659,-0.010577413,26.04711,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,447784,4431775
397,241.4317,7.38276,3344.33057,0.058635,1.3419424,0.003874965,27.19781,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,451310,4433099
587,0.6479,26.90122,3345.18628,0.203605,0.593341597,0.001093566,20.46883,S,O,0,0,1,0,0,0,0,0,1,0,0,-1,0,1,448837,4432727
1683,22.7847,6.14586,3345.58301,0.2486275,0.929178708,-0.027483881,25.29607,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451851,4434680
745,216.51312,52.51611,3345.78198,0.10806333,1.048097601,0.000354126,22.9959,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,449453,4433135
1763,342.03619,23.12486,3346.23511,0.49728333,0.391392825,-0.018529091,22.52078,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,448080,4435134
1699,266.03116,30.26094,3347.20776,0.08061917,0.755025018,-0.004126538,25.51285,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,446940,4431703
368,161.65939,16.6462,3347.36499,0.0751725,0.997899071,0.010299266,26.70259,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,450896,4433257
1744,3.26693,17.96472,3347.59253,0.41317167,0.685916098,-0.064364476,22.93032,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,449227,4432365
1582,289.08994,20.44536,3347.71558,0.14406,0.851784574,0.006065734,26.14497,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,450014,4435539
302,226.35492,18.0639,3349.06396,0.03833083,1.358148446,-0.008332692,27.69067,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,449668,4432913
1458,171.06404,19.58511,3349.71484,0.1054325,0.863556744,0.001758427,26.96462,T,O,0,1,0,0,0,0,0,0,1,0,-1,0,0,1,452314,4433240
1387,0.30637,50.42553,3350.2417,0.20373833,0.604020968,-0.025513776,12.50337,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,448508,4435050
1151,329.86523,25.82572,3350.45288,0.12130167,0.912186768,-0.000145385,23.09547,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,449886,4435425
1810,353.1087,25.34072,3350.47266,0.27739917,0.706660203,-0.011991643,23.86178,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,451506,4434585
102,162.1037,20.56757,3351.15112,0.10336833,0.765026345,-0.00239,26.53423,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,452077,4433147
1494,73.16496,19.57483,3352.5,0.58261083,0.67665101,-0.092668497,22.57838,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450725,4435037
1342,65.17732,15.32075,3352.5105,0.13540083,0.957068772,0.000120245,23.47959,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450642,4435214
304,2.4855,29.36192,3352.60547,0.09179083,1.057751121,-0.001878636,19.62619,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,448871,4432551
821,33.79786,49.28069,3352.96313,0.45013333,0.682621729,-0.052495105,13.23177,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,444397,4432571
259,68.61768,13.83208,3353.02075,0.1825125,0.707351421,0.001011294,24.11156,S,O,0,0,1,0,0,0,0,0,1,0,0,-1,0,1,449204,4432301
237,130.96069,14.39415,3354.30566,0.06996167,1.040774545,0.002863566,25.54113,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451915,4433051
1578,313.78638,26.46136,3354.38428,0.06008417,1.486540815,0.005181224,23.58689,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,452620,4435046
1714,159.83284,29.52751,3355.21533,0.0386275,1.445599492,-0.008593462,25.39599,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,448535,4431782
694,352.33859,38.62779,3355.49561,0.08486083,0.698125329,0.001907797,17.41808,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,449077,4435127
377,158.27014,18.79309,3355.51489,0.04407,1.499816905,-0.004732657,26.37724,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451732,4432907
115,46.28143,14.94798,3355.55029,0.4292925,0.450802597,-0.029801573,22.47956,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,444596,4432437
448,52.76936,19.28832,3355.9292,0.15037083,0.851851648,0.003919685,22.27277,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450607,4435246
966,186.84012,13.15976,3356.77783,0.06613083,0.9010666,0.008203531,27.43451,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,451145,4433316
1256,327.62167,17.65454,3357.23706,0.38348083,0.584076208,-0.026634161,24.44764,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451396,4434495
1515,356.80048,13.24513,3357.48853,0.47046583,0.486282284,-0.021862832,24.14664,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,448146,4435102
1556,192.27837,12.1788,3357.87646,0.09218,1.086643713,-0.000782657,27.11406,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,448423,4433226
888,152.89096,29.61211,3359.22754,0.24948167,0.763254277,0.00565986,24.65659,T,S,0,1,0,0,0,0,1,0,0,0,-1,1,0,0,448528,4433348
1402,125.69112,16.78946,3359.46899,0.28123083,0.802249607,-0.049211643,25.2189,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447522,4435817
967,334.61835,13.58003,3359.48242,0.04909083,1.524183695,-0.003812622,24.05102,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,446618,4435291
871,187.36555,37.70936,3359.57007,0.03819083,1.365213027,-0.005930175,25.78655,B,S,1,0,0,0,0,0,1,0,0,0,0,1,-1,0,447401,4431701
1296,79.26852,14.40574,3359.85498,0.08744,0.926925316,-0.001170629,24.90665,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,452485,4433311
1747,185.04428,15.66525,3360.23877,0.2020825,0.840474118,-0.018860315,27.20883,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,449223,4433366
601,357.13611,22.52455,3361.32788,0.2822875,0.713761107,-0.012433042,22.12104,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,450527,4435338
981,219.00647,16.86203,3361.55762,0.46939333,0.799500565,-0.065393916,27.17926,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,444758,4432642
586,268.77158,8.42254,3361.60864,0.01013917,3.059837971,0.002351084,26.9403,T,O,0,1,0,0,0,0,0,0,1,0,-1,0,0,1,451433,4433100
298,296.24722,19.17153,3361.91992,0.12007,0.818594202,-0.006724336,24.94332,B,S,1,0,0,0,0,0,1,0,0,0,0,1,-1,0,446549,4431751
1789,31.89824,11.10095,3362.74878,0.47979083,0.598459736,-0.04132458,24.30084,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450879,4434638
1346,158.62874,4.16457,3362.83521,0.2966375,0.694032745,-0.038832552,26.21391,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,446585,4431754
1741,79.27931,24.11032,3362.86841,0.22620583,0.654115235,-0.016680035,21.45158,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,448882,4432505
1742,60.54345,17.42607,3363.95068,0.17053167,0.700553923,-0.000641049,22.70185,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450607,4435201
1245,33.88126,39.05748,3364.30225,0.22344083,0.636279427,-0.01090458,15.36509,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,448674,4432778
1188,55.12178,14.11501,3364.42944,0.47979083,0.598459736,-0.04132458,23.64321,T,S,0,1,0,0,0,0,1,0,0,0,-1,1,0,0,450865,4434639
17,158.59129,37.7126,3364.79736,0.08871083,0.881976002,-0.005923531,23.89352,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,447330,4431697
1308,350.80753,22.10764,3366.08398,0.2744025,0.703188858,-0.011869545,22.50811,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451485,4434516
596,216.63629,9.54901,3367.1521,0.17734083,0.706454822,0.000727657,27.59983,T,O,0,1,0,0,0,0,0,0,1,0,-1,0,0,1,451268,4433319
1037,6.4749,18.51482,3367.45703,0.52672,0.614080999,-0.051093077,22.73384,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448153,4435073
634,175.00465,19.46549,3367.7395,0.22238667,0.764912739,-0.03043979,26.97841,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,450435,4433271
1720,42.03234,25.75547,3367.92676,0.33855417,0.821619532,-0.053062762,20.27139,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,450314,4435543
1083,218.39882,20.44551,3368.06445,0.32956917,0.708871153,-0.034989895,27.24094,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,444666,4432747
1359,72.36632,16.53018,3368.42114,0.19677167,0.626165956,-0.006682937,23.32542,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,452369,4433518
536,48.87359,18.81031,3368.45093,0.11378083,1.049674753,-0.010036538,22.05892,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448735,4432553
135,56.6759,7.65461,3368.81079,0.57998583,0.749635166,-0.091652832,25.08089,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,450998,4434490
591,16.75263,9.70274,3368.82104,0.19850333,0.812247345,0.002322098,24.47452,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,448778,4433278
1645,45.74126,28.19039,3368.95581,0.40269333,0.54878015,-0.045281608,19.43722,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447477,4435405
95,232.25302,26.0414,3369.07397,0.48610583,0.643810666,-0.059047587,27.07315,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,444793,4432639
105,144.96452,11.25733,3369.22119,0.26574917,0.482349007,-0.003799755,26.3948,S,O,0,0,1,0,0,0,0,0,1,0,0,-1,0,1,448915,4431981
954,225.06856,12.13081,3369.69482,0.16482083,0.865502548,-0.01754458,27.25576,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,446630,4431762
552,356.99478,27.9488,3369.7312,0.58333083,0.463004743,-0.034619615,19.0962,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448400,4435019
794,354.1272,15.86656,3369.77271,0.09512833,0.780973292,-0.002165874,23.48801,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,446707,4435241
146,150.11929,22.11326,3369.78955,0.39101917,0.716667687,-0.017556469,25.81209,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,452518,4433796
1529,41.00018,26.61338,3370.24023,0.25397417,0.720761974,-0.015722273,18.55971,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,444429,4432503
1662,151.0567,15.40452,3370.29102,0.38422083,0.888294416,-0.065882133,26.31142,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448835,4433306
1611,283.61853,20.33257,3370.31396,0.41813083,0.493761074,-0.012797098,25.57774,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,444816,4432481
607,5.29927,19.19261,3370.4292,0.59418583,0.558332323,-0.075508566,22.73205,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451200,4434405
703,264.53152,16.35938,3370.94067,0.00186417,2.799798649,-0.000461364,27.12437,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,451474,4433118
292,151.59937,10.47254,3370.97632,0.13455417,0.795540621,-0.005818846,25.53759,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,448166,4433201
1521,158.96945,22.00314,3371.41064,0.13216083,0.60732061,-0.002086399,26.31233,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,452219,4433290
1130,344.45068,13.79293,3371.51147,0.25837,0.823324155,-0.014561049,24.54528,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,452330,4434616
1676,50.44988,12.45324,3371.86865,0.60689833,0.687867151,-0.093479091,24.02333,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450914,4434552
356,152.38028,19.41208,3372.34082,0.14368833,0.663101568,-0.003325734,26.21062,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,452031,4433197
1666,312.89398,28.62177,3372.42407,0.1041225,0.921725307,0.005663042,24.14512,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,452420,4434701
874,225.28157,16.05943,3372.63013,0.28371583,0.731599565,-0.040528636,27.47583,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,448804,4433323
1129,38.66892,6.67034,3372.84082,0.02653083,1.752802051,-0.00277507,24.76676,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,446613,4435209
795,32.66022,21.95026,3373.00488,0.22875833,0.787143684,-0.011599091,21.40889,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451894,4434575
895,204.73811,19.66495,3373.09766,0.11677333,0.917140031,-7.63E-05,27.72939,T,C,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,449413,4433205
1449,157.72026,21.36672,3373.13013,0.09724583,0.792841348,0.006383811,26.3044,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,452058,4433212
1247,194.32372,13.98116,3373.57056,0.23884917,0.898720883,-0.038031364,27.62867,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,450555,4433305
329,204.74464,1.493,3373.96533,0.2212325,1.05502434,-0.028976189,26.56874,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,452093,4434523
520,22.09657,13.65198,3374.0769,0.26405583,0.813553821,-0.014823462,23.78112,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,452055,4434496
582,35.6896,17.17862,3374.74512,0.2562775,0.749568159,0.000601783,22.77227,T,O,0,1,0,0,0,0,0,0,1,0,-1,0,0,1,451946,4434536
1444,321.53091,10.22741,3376.62085,0.274355,0.625602525,-0.013772238,25.67617,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449819,4435228
603,24.84305,9.12153,3376.78247,0.56524083,0.524937226,-0.06959542,24.70707,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451096,4434395
542,309.24557,29.32764,3377.61328,0.17538583,1.133756094,-0.015428566,23.1561,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,444349,4435428
33,32.02372,7.28219,3377.62573,0.56524083,0.524937226,-0.06959542,25.12763,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,451112,4434388
306,318.37595,9.99477,3378.82446,0.02018083,1.797333349,-0.003627797,25.82136,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,450107,4435489
784,62.05747,8.38003,3379.44971,0.17598667,0.683729185,-0.004170769,25.11516,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,450478,4435287
246,347.3331,21.98135,3379.48804,0.09148,1.204728053,-0.002223706,22.72987,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451722,4434596
1032,157.59846,20.81074,3380.13672,0.00501583,2.857175193,-0.001383881,26.48886,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,451711,4433009
296,229.91924,34.66236,3380.60352,0.238295,0.601418779,-0.011184266,26.64467,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,444580,4432981
229,241.93941,30.06181,3380.84326,0.098655,1.075746489,-0.002565734,27.03644,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,449485,4433170
1268,37.02705,15.05946,3381.43262,0.50424833,0.497267746,-0.052402937,23.37084,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450835,4434590
1383,239.95866,17.47494,3381.51782,0.0010425,3.04338132,-0.000279196,27.76289,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,451537,4433066
91,345.52542,17.84601,3381.91772,0.34897833,0.813038803,-0.039620769,23.04663,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,452102,4434461
1044,158.12207,10.36094,3382.63599,0.45933333,0.853665532,-0.089610909,26.60662,T,O,0,1,0,0,0,0,0,0,1,0,-1,0,0,1,448814,4433392
1418,59.41359,20.56818,3382.83911,0.66610583,0.661447692,-0.082358357,22.04616,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450663,4434873
993,198.123,21.53802,3382.90967,0.46581,0.76518806,-0.078099231,27.17612,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448305,4433303
1761,309.6684,6.41941,3383.86304,0.24495917,0.875573612,-0.011136608,25.59298,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,452407,4434623
1748,126.59296,32.55898,3383.97314,0.29682417,0.79659993,-0.047278986,22.42441,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,448721,4431849
783,308.64056,32.68187,3384.10864,0.29561917,0.942101655,-0.009156329,22.45197,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,444402,4435455
389,257.13312,10.58595,3385.15918,0.01116083,2.930822492,-0.004751014,27.27168,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451533,4433206
424,205.43748,57.09458,3385.25439,0.48688833,0.595515697,-0.044099371,21.45153,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,444835,4432534
771,162.3942,31.02977,3386.10571,0.29105583,0.780876666,-0.043630874,24.97639,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,448237,4433273
121,224.91342,13.83193,3386.21509,0.26210417,0.697450306,-0.011152622,27.54078,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,451465,4433333
224,341.29034,22.15019,3386.30811,0.0009475,2.956779608,-0.000242762,23.38544,T,O,0,1,0,0,0,0,0,0,1,0,-1,0,0,1,451665,4434553
935,126.82827,17.14927,3386.95874,0.0837875,1.018899839,-0.000377867,25.27613,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449915,4432937
1302,58.1925,12.78057,3387.12964,0.22038417,0.706753456,0.005870385,23.58048,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,448387,4432839
1133,103.45946,18.8271,3387.29883,0.37619583,0.614287057,-0.045140245,22.97991,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446527,4435477
384,84.30989,41.90458,3387.72534,0.1730775,0.778067857,-0.008195699,14.88913,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447480,4435335
138,121.73502,23.00335,3387.84961,0.5248975,0.602023429,-0.053841294,23.57704,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446528,4435549
1031,4.64683,8.87422,3388.45825,0.59628417,0.714467619,-0.095477587,24.85976,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451077,4434339
995,280.19907,18.57955,3389.63574,0.10696917,0.930928123,-0.000107308,26.52979,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,452426,4434608
660,341.64447,36.69151,3389.7085,0.00078333,2.822768216,-0.00017986,18.91965,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,449258,4435148
616,172.98666,17.7919,3389.74341,0.46799083,1.015311685,-0.065627448,27.14473,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451183,4433445
1790,149.57051,27.52771,3389.92529,0.08263417,0.8700496,0.000933182,25.12053,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,450085,4433165
285,326.82556,12.72911,3389.96362,0.04063417,1.629045133,-0.004565839,24.73271,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,446585,4435090
701,195.82741,5.85813,3390.7356,0.04218083,1.378796157,-0.00484549,27.12288,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449711,4432976
836,2.8519,34.04274,3391.6665,0.01403583,1.882724085,-0.000415,18.1193,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448480,4432819
940,301.11597,20.4047,3391.95239,0.08086833,1.243221842,-0.001819301,25.3733,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,452486,4434661
1542,331.22165,21.67185,3392.00928,0.00087667,2.97060748,-0.000224825,23.63676,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451578,4434487
879,82.72684,44.72808,3392.66992,0.06339917,1.128785231,-0.00778465,14.79967,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447480,4435294
961,42.50846,4.38265,3392.80981,0.04250917,1.608634644,-0.004426608,25.10924,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446631,4435059
1673,322.20929,8.03328,3392.90967,0.11573917,0.720009185,0.000905699,25.51244,T,S,0,1,0,0,0,0,1,0,0,0,-1,1,0,0,446758,4435111
1216,186.20168,34.76318,3393.16895,0.14668417,0.705391357,0.009557098,25.86001,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,449178,4433449
170,323.31015,21.5433,3393.27734,0.10696917,0.930928123,-0.000107308,24.02083,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,452426,4434586
1167,284.72046,11.72956,3393.45898,0.08463417,1.102326616,-0.001831084,26.69435,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,452526,4434760
545,334.95529,8.48306,3394.7666,0.02308,1.733467358,-0.001461329,25.30134,T,S,0,1,0,0,0,0,1,0,0,0,-1,1,0,0,446835,4435168
71,310.70676,12.54481,3394.79443,0.027665,1.54295653,0.002887972,25.83413,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,452416,4434538
1390,199.01884,39.59431,3394.89087,0.36276667,0.61700101,-0.041665105,25.61768,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,444545,4433054
1254,7.69913,6.21391,3395.04712,0.10192333,0.854350139,-0.007578182,25.27369,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,447053,4435256
595,214.75571,18.85756,3395.1543,0.2273075,0.716957479,-0.033300874,27.70849,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448730,4433478
1215,303.7796,16.90038,3395.4397,0.04930833,1.127759573,-0.002453706,25.62981,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449882,4435176
664,185.74797,25.10902,3396.37109,0.31478917,0.668386414,-0.044064441,26.88937,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,446569,4431867
635,128.03642,19.30805,3396.47876,0.31162583,0.722792636,-0.011592972,25.03939,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448892,4432086
1538,87.51262,18.56355,3396.48633,0.15843417,0.909049439,-0.010098217,23.35856,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,452279,4433602
1445,21.76779,28.47384,3396.6709,0.03484083,1.521979368,-0.007674371,19.50453,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,449058,4432304
1564,300.81485,6.75711,3396.88623,0.04552667,1.134901999,-0.002596014,26.47283,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,449913,4435211
782,174.20917,26.45177,3397.48975,0.00306,3.081475498,-0.000871678,26.45402,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,451680,4433053
845,204.99097,38.6147,3397.7124,0.28717667,0.658010989,-0.020950629,25.68051,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,444757,4432741
1244,290.27249,6.77712,3397.75684,0.27409167,0.785591528,-0.015183846,26.45368,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,449933,4435223
1681,153.64578,18.09053,3397.92871,0.12916583,0.96315573,-0.001512692,26.41165,T,S,0,1,0,0,0,0,1,0,0,0,-1,1,0,0,451856,4433167
283,27.92604,38.2408,3398.92725,0.12441333,0.862728176,-0.006216853,16.01234,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447447,4435362
1115,306.28128,9.90983,3399.75342,0.15910333,0.857215794,0.007971888,26.40396,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,449971,4435289
1791,9.02933,10.28267,3399.87964,0.2708875,0.764104895,-0.009086538,24.59591,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,450013,4435261
1001,136.79417,5.64875,3400.07422,0.04945,1.520595747,-0.005647902,26.48971,B,O,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,449866,4432960
817,230.3728,23.74615,3400.55029,0.07351417,1.085247672,-0.008410315,27.56334,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,444517,4433111
489,359.71219,30.76656,3400.78955,0.09983,0.672844292,0.001167483,19.68017,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448682,4434968
1616,132.00494,60.02225,3400.95654,0.38368167,0.715523649,-0.051278881,14.29552,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446390,4431780
1640,93.44833,48.93851,3401.18311,0.67491333,0.573843887,-0.085164056,13.88854,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,446357,4435378
223,338.18005,12.8213,3401.31396,0.04552667,1.134901999,-0.002596014,26.18678,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,449922,4435197
1808,121.01698,12.7467,3401.45874,0.1744175,0.761957229,-0.005050594,25.62274,B,O,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,449900,4433038
386,161.81119,36.29681,3401.97656,0.123565,0.984752618,-0.014523916,24.07987,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446914,4435737
1184,24.12848,6.82394,3402.27612,0.145955,0.70123861,0.01206972,25.51342,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,450044,4435271
134,14.94897,7.61075,3403.05249,0.04658333,1.394371113,0.000517762,25.25364,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,450362,4435234
361,138.56485,10.15166,3403.1001,0.0528225,1.679638025,0.005321014,26.36445,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,452236,4433413
563,351.0174,3.06544,3403.16821,0.14008917,0.827922174,0.011273322,26.1447,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,450185,4435286
633,227.81709,19.87282,3403.59839,0.07651833,0.874098165,0.000161958,27.89537,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,449653,4433087
425,156.86034,21.63059,3403.79346,0.144585,1.063731784,-0.003527483,26.24498,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,452510,4433887
881,135.30321,12.21604,3403.90918,0.068345,1.817457621,0.00033007,26.1549,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,449882,4433031
570,277.00201,23.44485,3404.02393,0.35614667,0.797899025,-0.056699091,25.91223,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,448846,4433468
1544,344.83032,14.82115,3404.12891,0.37845917,0.732640526,-0.040921643,24.27957,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451388,4434347
951,2.95752,24.98865,3404.5686,0.06621,1.059450534,0.00355986,21.14388,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449043,4432291
